study,task_index,task_id,row_idx,pid,mesh_n,n_steps,ratio,transient,Tf,H0,P0,Ux,Uy,dpdx,dpdy,Hdot,Pdot,Qx_re,Qy_re,P_re,dP,dQx,dQy,dP_over_Pre,dQx_over_Qxre,dQy_over_Qyre,wall_time_s
ahratio,2,9426,9426,28368,40,10,0.10555555555555556,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,282.4297789288685,8.181781372420481e-09,1.4966115176303761e-09,5.0652742600420374e-05,0.3029711439938005,0.8690620745817716,14.356736421585083
ahratio,2,9426,9426,28362,40,10,0.2111111111111111,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,194.19163451623172,7.895256972454599e-09,1.4709408408078427e-09,3.482755577549395e-05,0.2923611531753683,0.8541554596102177,13.282566785812378
ahratio,2,9426,9426,28365,40,10,0.31666666666666665,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,153.98485278710723,7.425562637607653e-09,1.430013530409915e-09,2.7616617278000908e-05,0.274968384598629,0.8303895237862094,14.829094648361206
ahratio,2,9426,9426,28364,40,10,0.4222222222222222,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,151.9200464952737,6.7838677015119825e-09,1.37647016546489e-09,2.724630186007073e-05,0.2512064383873458,0.7992976156517001,9.047522068023682
ahratio,2,9426,9426,28363,40,10,0.5277777777777778,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,182.832882899791,5.985042388459425e-09,1.3137560512494764e-09,3.279040542940886e-05,0.22162595854678754,0.7628803774014554,9.500348567962646
ahratio,2,9426,9426,28359,40,10,0.6333333333333333,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,245.96967841219157,5.04693627146165e-09,1.2458836675365257e-09,4.411375760506754e-05,0.18688791428512389,0.723467801792135,8.344360828399658
ahratio,2,9426,9426,28366,40,10,0.7388888888888889,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,346.52750584017485,3.989527309057596e-09,1.1771461155119553e-09,6.214843428995764e-05,0.14773208886931008,0.6835528346410542,9.81735897064209
ahratio,2,9426,9426,28368,40,10,0.8444444444444444,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,501.5042694248259,2.8339767496389646e-09,1.111787266068214e-09,8.994294712309835e-05,0.1049420827576989,0.6455998343996892,7.415303468704224
ahratio,2,9426,9426,28362,40,10,0.95,1,0.05,4.781674286332391e-07,4618204.329008208,0.04992452949351958,-1.3804490804963177e-20,-4585437095.5768385,-2546670180.9703703,1.2867335399923327e-08,19151998.997608516,2.7005150604665836e-08,1.7220996766549812e-09,5575804.2788886335,761.5202426761389,1.6017068973988421e-09,1.053640275470974e-09,0.00013657585607146252,0.059311163297941616,0.6118346630884761,9.123511791229248
ahratio,3,4691,4691,28359,40,10,0.0,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-22.46026409015758,4.4384830912878194e-11,-4.889730405405417e-17,-0.0004917935936600843,0.00043944806452962887,0.001320000373789593,12.034927368164062
ahratio,3,4691,4691,28364,40,10,0.10555555555555556,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-17.044809426777647,-3.851616298935381e-10,-1.7283138799711119e-15,-0.0003732159180140544,-0.0038134319610234773,0.046656457073085945,12.582496166229248
ahratio,3,4691,4691,28363,40,10,0.2111111111111111,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-13.309817763343744,-1.6628653220907167e-09,-5.650056264404286e-14,-0.0002914339333910175,-0.01646379928315057,1.5252530840353204,9.614141702651978
ahratio,3,4691,4691,28369,40,10,0.31666666666666665,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-10.633514715220372,-3.756520546674354e-09,-2.985898167875251e-13,-0.00023283316678931023,-0.037192789735802555,8.060539888530325,9.159034967422485
ahratio,3,4691,4691,28367,40,10,0.4222222222222222,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-8.645596846916305,-6.614453424651244e-09,-9.512611283529942e-13,-0.0001893053939888662,-0.06548878739878193,25.679637544216565,10.527373790740967
ahratio,3,4691,4691,28365,40,10,0.5277777777777778,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-7.109011588559952,-1.0168288004909391e-08,-2.3317331315922874e-12,-0.00015566007338449576,-0.10067481144871869,62.94597759166651,10.120294332504272
ahratio,3,4691,4691,28366,40,10,0.6333333333333333,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-5.847229023034743,-1.4336375006445643e-08,-4.87446121291344e-12,-0.0001280318772142997,-0.1419424636610595,131.58784001579602,6.800065040588379
ahratio,3,4691,4691,28368,40,10,0.7388888888888889,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-4.6545240083141834,-1.9027489606268718e-08,-9.209236304565139e-12,-0.00010191621432577344,-0.18838853969603192,248.60665837332152,6.116801023483276
ahratio,3,4691,4691,28362,40,10,0.8444444444444444,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,-2.8877756789079285,-2.4144241940628998e-08,-1.6437984142191132e-11,-6.323120570237053e-05,-0.23904879599904,443.7493156688802,5.404534101486206
ahratio,3,4691,4691,28363,40,10,0.95,1,0.05,2.100474915634826e-06,-4.982038469938676,0.048625215402397386,0.0,-2456.3279962230113,497.2777140016805,-4.668016598311965e-07,913501.7012965053,1.0100131163482606e-07,-3.7043401672436464e-14,45670.103026355326,568.8599375796475,-2.951987409095598e-08,-2.9670930309855944e-11,0.012455849667152482,-0.29227218551068096,800.9774742672652,5.202486753463745
