study,task_index,task_id,row_idx,pid,mesh_n,n_steps,ratio,transient,Tf,H0,P0,Ux,Uy,dpdx,dpdy,Hdot,Pdot,Qx_re,Qy_re,P_re,dP,dQx,dQy,dP_over_Pre,dQx_over_Qxre,dQy_over_Qyre,wall_time_s
mesh,4,4810,4810,7266,160,10,,1,0.05,1.3937749191475371e-06,500419.04200208245,0.04887656202194275,-1.3804490804963177e-20,-419331609.2117332,-265390367.12044048,-1.9562952586489066e-07,10859095.225528138,7.638941056244687e-08,5.534341755425761e-09,1043373.8032784894,-1.5139776504365727,3.1434308982163575e-10,1.7334642629800202e-10,-1.4510405050226025e-06,0.004115008710070702,0.03132195913417464,104.52777433395386
mesh,10,1231,1231,7253,40,10,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-4.922444329364225,-7.570635523628259e-10,3.299154267118687e-10,-4.106282681360162e-06,-0.008848559295329515,0.01940476985220604,4.671967506408691
mesh,9,1423,1423,7261,80,10,,1,0.05,4.732415797210317e-06,313170.34575993917,0.046661693610600595,4.417437057588217e-19,5278385.634695229,-91365034.81616047,-4.172654340505899e-07,2326963.042338559,2.153566496064186e-07,7.77596864135789e-08,429518.4978768671,-1.772614345420152,1.0190148205907113e-10,3.269729200595929e-10,-4.1269802212996165e-06,0.0004731754614742762,0.004204915620679443,18.977368116378784
mesh,11,8952,8952,7261,5,10,,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,12175.563655709297,-1.2049723079519512e-09,-7.150107194866127e-12,-7698.552460521256,-0.030177056434972326,-116080.33961651067,0.9576807022094727
mesh,11,8952,8952,7261,10,10,,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,14040.521163335145,-1.3723031676047002e-09,-2.0436204853211695e-12,-8877.756447711463,-0.034367652983731185,-33177.706783706664,1.77339506149292
mesh,11,8952,8952,7261,20,10,,1,0.05,8.228145352472167e-07,-5.141545545325309,0.049966446323465336,-1.1043592643970542e-19,-1659.0486518991218,-14.483388319228025,-4.735355211441703e-07,71.20012390298446,3.993008100536616e-08,6.1596194656973e-17,-1.5815393501760862,14782.26164214672,-1.4456903183635526e-09,-5.618224864809566e-13,-9346.755514177301,-0.03620554434060046,-9121.058364233795,8.41960072517395
mesh,10,1231,1231,7266,80,10,,1,0.05,3.3093953586562705e-06,981015.153914749,0.04992449714317386,0.0,283217069.5772312,-61136299.214691535,-3.607404470683357e-07,4354881.833883149,8.55578323086361e-08,1.7001769628015563e-08,1198759.2456089065,-5.393055011285469,-7.567663831105367e-10,3.297092921426861e-10,-4.498864163959863e-06,-0.008845085980914335,0.01939264555140132,18.304194450378418
mesh,5,9368,9368,7264,160,10,,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,433.79244748456404,3.2802764843989575e-09,7.748346768685538e-10,0.00010607136313679415,0.11765138488633232,0.4712603571362159,113.62928462028503
mesh,6,9672,9672,7262,160,10,,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,328.4892494957894,9.459709963744214e-09,6.010717895068499e-10,4.050384153452623e-05,0.37905051966517495,1.3673734972602496,103.90018343925476
mesh,12,1327,1327,7262,5,10,,1,0.05,4.214613290820734e-06,574234.7996592184,0.0486924703155837,4.417437057588217e-19,106362165.4479893,-116787785.15240628,-4.0094098434849165e-07,2937571.764424348,1.4138932883720146e-07,6.901545801431386e-08,721113.3878804358,-1.4772345601813868,-1.7188437238859802e-10,6.447543503115564e-10,-2.048546851311988e-06,-0.0012156813657875777,0.0093421730270606,0.6170699596405029
