study,task_index,task_id,row_idx,pid,mesh_n,n_steps,ratio,transient,Tf,H0,P0,Ux,Uy,dpdx,dpdy,Hdot,Pdot,Qx_re,Qy_re,P_re,dP,dQx,dQy,dP_over_Pre,dQx_over_Qxre,dQy_over_Qyre,wall_time_s
tsteps,4,4810,4810,7253,40,16,,1,0.05,1.3937749191475371e-06,500419.04200208245,0.04887656202194275,-1.3804490804963177e-20,-419331609.2117332,-265390367.12044048,-1.9562952586489066e-07,10859095.225528138,7.638941056244687e-08,5.534341755425761e-09,1043373.8032784894,-2.225627267616801,3.169722280044675e-10,1.7378187739608495e-10,-2.1331063331506257e-06,0.0041494262839657445,0.031400640776423426,8.514129638671875
tsteps,3,4669,4669,7261,40,32,,1,0.05,1.49719019411537e-06,417535.85724704375,0.04876973257557759,-1.3804490804963177e-20,-357792057.37106216,-209675649.36662406,-2.1856354100655487e-07,9978976.511791907,8.178985743711489e-08,5.453127376139474e-09,916484.6828366391,-4.780673939734697,2.1363299104528343e-10,1.3554028541303988e-10,-5.2163162453930935e-06,0.0026119741217245393,0.02485551428820561,16.898990631103516
tsteps,5,9368,9368,7261,40,2,,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,1601.5911565213464,3.2889867572411246e-09,7.756696059287299e-10,0.0003916226714991365,0.11796379015689186,0.471768167355387,1.0985662937164307
tsteps,5,9368,9368,7261,40,4,,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,312.51728208968416,3.287146280941127e-09,7.754471037463812e-10,7.64170383953916e-05,0.11789777907929672,0.47163283983191967,2.559257984161377
tsteps,5,9368,9368,7261,40,8,,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,310.0182704590261,3.287146648579168e-09,7.754473192385853e-10,7.580597757195936e-05,0.11789779226511349,0.47163297089592093,5.172455549240112
tsteps,4,4810,4810,7262,40,32,,1,0.05,1.3937749191475371e-06,500419.04200208245,0.04887656202194275,-1.3804490804963177e-20,-419331609.2117332,-265390367.12044048,-1.9562952586489066e-07,10859095.225528138,7.638941056244687e-08,5.534341755425761e-09,1043373.8032784894,-2.2256282024318352,3.1698047846794357e-10,1.7378334824051738e-10,-2.1331072291047236e-06,0.00414953428929548,0.031400906543247634,17.179285764694214
tsteps,3,4669,4669,7255,40,64,,1,0.05,1.49719019411537e-06,417535.85724704375,0.04876973257557759,-1.3804490804963177e-20,-357792057.37106216,-209675649.36662406,-2.1856354100655487e-07,9978976.511791907,8.178985743711489e-08,5.453127376139474e-09,916484.6828366391,-4.780674486304633,2.1362201344884146e-10,1.3553848627161307e-10,-5.216316841769603e-06,0.002611839904637165,0.024855184359835577,29.96348738670349
tsteps,5,9368,9368,7261,40,16,,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,310.0185035695322,3.287141442369462e-09,7.75446463561776e-10,7.580603457237347e-05,0.11789760553762729,0.4716324504667626,9.47791337966919
tsteps,6,9672,9672,7261,40,2,,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,3481.207008377649,9.471560055923434e-09,6.01267265825014e-10,0.0004292446624437181,0.3795253527854111,1.3678181848025128,1.051600456237793
tsteps,6,9672,9672,7261,40,4,,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,210.6638027112931,9.466692957593761e-09,6.010451445776039e-10,2.5975563264782843e-05,0.37933032818548207,1.367312882919794,2.324244737625122
tsteps,6,9672,9672,7261,40,8,,1,0.05,4.4583373438002764e-07,7216244.995043285,0.04999633327707082,-1.725561350620397e-21,-5467370499.4561205,-914775721.4416072,1.560844904543268e-08,17876628.176800236,2.495633028573663e-08,4.395812780569412e-10,8110076.403883297,203.8070818921551,9.46668645024269e-09,6.010449101143098e-10,2.5130106270585497e-05,0.3793300674359649,1.3673123495410862,5.254732608795166
tsteps,4,4810,4810,7253,40,64,,1,0.05,1.3937749191475371e-06,500419.04200208245,0.04887656202194275,-1.3804490804963177e-20,-419331609.2117332,-265390367.12044048,-1.9562952586489066e-07,10859095.225528138,7.638941056244687e-08,5.534341755425761e-09,1043373.8032784894,-2.2256275481777266,3.1696830597069913e-10,1.737811781990612e-10,-2.1331066020484308e-06,0.004149374941328859,0.03140051443853996,31.556179523468018
tsteps,5,9368,9368,7262,40,32,,1,0.05,4.922942521310691e-07,3080576.5724034877,0.049893654825527906,1.3804490804963177e-20,-4159434244.9538236,-2065027288.6298695,2.895169257211459e-09,20181034.35974904,2.7881324878310298e-08,1.6441753802019697e-09,4089628.29039094,310.01833583042026,3.2871448386076407e-09,7.754470217581269e-10,7.580599355663804e-05,0.11789772734812926,0.4716327899660384,20.90166425704956
